position_m,amplitude
0.21556368641468604,0.04008716898759618
0.21597272566784484,0.04122983878556341
0.2163817649210036,0.04276861458633696
0.2167908041741624,0.044032899817762115
0.2171998434273212,0.04242480752794431
0.21760888268048004,0.04415943540163143
0.21801792193363884,0.04380715325860619
0.21842696118679758,0.04295856416475448
0.2188360004399564,0.043537152090489945
0.2192450396931152,0.04613741001095506
0.219654078946274,0.04468440752859193
0.2200631181994328,0.0465470066323747
0.22047215745259158,0.0472760577971563
0.22088119670575038,0.04671301070601999
0.22129023595890918,0.04710064325021679
0.22169927521206798,0.0471341994500335
0.2221083144652268,0.04661373495240818
0.22251735371838557,0.04691105462764487
0.22292639297154437,0.04805214652414679
0.22333543222470317,0.047982807949822605
0.22374447147786197,0.04938246298402006
0.22415351073102074,0.04877757593107152
0.22456254998417954,0.04865219117560017
0.22497158923733837,0.04771594453541741
0.22538062849049717,0.048021005382952654
0.22578966774365591,0.04847216767144304
0.22619870699681477,0.046910767955356834
0.22660774624997354,0.04972657779960286
0.22701678550313234,0.04773573847914552
0.22742582475629114,0.0483628868286367
0.22783486400944997,0.049357092543192475
0.2282439032626087,0.04935856281628029
0.2286529425157675,0.047984160997419534
0.22906198176892634,0.04851225120911976
0.22947102102208514,0.04874604639401648
0.22988006027524394,0.04876627818268367
0.2302890995284027,0.04719850953962984
0.2306981387815615,0.04707417245665417
0.2311071780347203,0.04779832611823592
0.2315162172878791,0.046570888639894545
0.23192525654103793,0.044656481895191495
0.23233429579419673,0.04590352782816126
0.2327433350473555,0.04828172658247125
0.2331523743005143,0.04669200336869165
0.2335614135536731,0.04651558045645023
0.2339704528068319,0.04562954745715938
0.23437949205999067,0.04391626981887278
0.2347885313131495,0.04472392774343746
0.2351975705663083,0.04448114013398114
0.23560660981946707,0.04227080268476979
0.23601564907262584,0.041457737567360306
0.23642468832578467,0.04366657843760321
0.23683372757894347,0.044011453329637386
0.23724276683210227,0.042125022160752756
0.2376518060852611,0.0398428955432725
0.23806084533841984,0.04162156011705066
0.23846988459157864,0.041531145900321934
0.23887892384473744,0.04101490314872268
0.23928796309789627,0.04118838810045856
0.23969700235105507,0.038452789111899956
0.24010604160421387,0.039643530698693835
0.24051508085737264,0.039351964057352175
0.24092412011053144,0.038388998957642646
0.24133315936369024,0.039072151298811635
0.24174219861684904,0.037203781332918136
0.24215123787000786,0.036471285971922424
0.24256027712316663,0.03639134603048857
0.24296931637632543,0.03658733592423092
0.24337835562948423,0.03544551622069761
0.24378739488264303,0.03709423298607782
0.2441964341358018,0.03643260649483339
0.2446054733889606,0.0345805483160514
0.24501451264211943,0.03567071950186998
0.24542355189527823,0.03602685693433245
0.24583259114843697,0.033869331096971746
0.24624163040159577,0.032196918791236026
0.2466506696547546,0.033611376721872754
0.2470597089079134,0.035219665834829175
0.2474687481610722,0.03341893308236772
0.247877787414231,0.03316693548920139
0.24828682666738977,0.03376894061787136
0.24869586592054857,0.0325288563582321
0.24910490517370737,0.03293548683960444
0.2495139444268662,0.03203828488977862
0.249922983680025,0.030319050062582804
0.2503320229331838,0.029262160856256367
0.25074106218634257,0.02927517879483019
0.25115010143950134,0.029290162296802806
0.25155914069266017,0.02868267432943117
0.25196817994581894,0.028694514007567038
0.25237721919897776,0.028761309180819712
0.2527862584521366,0.028202383102740543
0.2531952977052953,0.026463931618389537
0.25360433695845414,0.02824223874076943
0.25401337621161296,0.02705180293975886
0.25442241546477173,0.02675781961496053
0.25483145471793056,0.0271549447909448
0.2552404939710894,0.026349901819318317
0.2556495332242481,0.025490830085944032
0.25605857247740693,0.023478843036610835
0.25646761173056576,0.02556168427470186
0.25687665098372453,0.024473287200751023
0.2572856902368833,0.023676507549516456
0.25769472949004213,0.022568261018741563
0.2581037687432009,0.024821290953300695
0.25851280799635973,0.02629314462032062
0.2589218472495185,0.022851107492757348
0.2593308865026773,0.02259056877453676
0.2597399257558361,0.023845794271279808
0.2601489650089949,0.022727984033674046
0.2605580042621537,0.02087097657859861
0.2609670435153125,0.021800354141588218
0.2613760827684713,0.021556082800825167
0.26178512202163007,0.02009076276372937
0.2621941612747889,0.020692114014805283
0.2626032005279477,0.02115443540933831
0.26301223978110644,0.019436172139869007
0.26342127903426527,0.019731879723641384
0.2638303182874241,0.019791083737528064
0.26423935754058286,0.020214769690411794
0.2646483967937417,0.02272564134623671
0.2650574360469005,0.0201128371499899
0.26546647530005923,0.020618134199994455
0.26587551455321806,0.018926639667425943
0.26628455380637683,0.0210571409703976
0.26669359305953566,0.01875147570527563
0.2671026323126945,0.019872134963528708
0.26751167156585326,0.0192167868401772
0.26792071081901203,0.0196790928993781
0.26832975007217086,0.017247780150648546
0.26873878932532963,0.016922036804647624
0.2691478285784884,0.017942935144137227
0.26955686783164723,0.018395513954103836
0.269965907084806,0.017591433186833018
0.2703749463379648,0.018636687937458832
0.27078398559112365,0.018408361220747828
0.2711930248442824,0.01695088428846007
0.2716020640974412,0.016696628122355176
0.2720111033506,0.01890362897340246
0.2724201426037588,0.01690748846805752
0.27282918185691757,0.017452447125872114
0.27323822111007645,0.017336705885373407
0.2736472603632352,0.015348238578534157
0.274056299616394,0.014474569117686463
0.2744653388695528,0.016065764996991583
0.2748743781227116,0.01392337612124186
0.27528341737587037,0.016289134460601068
0.2756924566290292,0.01629887840947324
0.276101495882188,0.017796726317271253
0.2765105351353468,0.01574504191581299
0.2769195743885056,0.01627710294317124
0.2773286136416644,0.0176106524275531
0.27773765289482316,0.015585538534678743
0.278146692147982,0.014838654407363427
0.2785557314011407,0.013012589779421775
0.2789647706542996,0.015025382926588022
0.2793738099074584,0.01483205595704846
0.2797828491606172,0.014058024131854793
0.28019188841377596,0.015610598965939634
0.28060092766693473,0.014986305121663192
0.2810099669200935,0.014477874781815352
0.28141900617325233,0.014239909934195518
0.28182804542641116,0.014622576972552113
0.28223708467957,0.015037747116394547
0.28264612393272875,0.013553775340544328
0.2830551631858875,0.015024010862787027
0.2834642024390463,0.014351992657000462
0.2838732416922051,0.014954008206946492
0.2842822809453639,0.015590731947621037
0.2846913201985228,0.015173560159120678
0.2851003594516815,0.01360373798159319
0.2855093987048403,0.014762473230356088
0.2859184379579991,0.0161981530943745
0.2863274772111579,0.015494972492114975
0.2867365164643167,0.013919441619013767
0.28714555571747546,0.014541767786513478
0.2875545949706343,0.014278045990912095
0.2879636342237931,0.0140510299509026
0.2883726734769519,0.013741001503227677
0.2887817127301107,0.013879366894386416
0.2891907519832695,0.013850235294640256
0.28959979123642826,0.013307293792952752
0.2900088304895871,0.01583846741425819
0.2904178697427459,0.01476000427394308
